Date Time,,,,Event,,Survey,Actual,Prior,Revised,Relevance,Ticker
04/24/2012 10:00,US,1777),,Richmond Fed Manufact. Index,Apr,6,14,7,--,67.2897,RCHSINDX Index
04/24/2012 10:00,US,1778),,House Price Index MoM,Feb,0.10%,0.30%,0.00%,-0.50%,65.4206,HPIMMOM% Index
04/24/2012 10:00,US,1779),,New Home Sales,Mar,319K,328K,313K,366K,89.7196,NHSLTOT Index
04/24/2012 10:00,US,1780),,New Home Sales MoM,Mar,1.90%,-7.10%,-1.60%,8.00%,47.6636,NHSLCHNG Index
04/25/2012 07:00,US,1781),,MBA Mortgage Applications,20-Apr,--,-3.80%,6.90%,--,94.4444,MBAVCHNG Index
04/25/2012 08:30,US,1782),,Durable Goods Orders,Mar,-1.70%,-4.20%,2.20%,2.00%,90.6542,DGNOCHNG Index
04/25/2012 08:30,US,1783),,Durables Ex Transportation,Mar,0.50%,-1.10%,1.60%,1.80%,72.5234,DGNOXTCH Index
04/25/2012 08:30,US,1784),,Cap Goods Orders Nondef Ex Air,Mar,1.00%,-0.80%,1.20%,2.80%,49.5327,CGNOXAI% Index
04/25/2012 08:30,US,1785),,Cap Goods Ship Nondef Ex Air,Mar,1.40%,2.60%,1.40%,--,42.9907,CGSHXAI% Index
04/25/2012 12:30,US,1786),,FOMC Rate Decision,25-Apr,0.25%,0.25%,0.25%,--,97.1963,FDTR Index
04/26/2012 08:30,US,1788),,Chicago Fed Nat Activity Index,Mar,--,-0.29,-0.09,0.07,59.8131,CFNAI Index
04/26/2012 08:30,US,1789),,Initial Jobless Claims,21-Apr,375K,388K,386K,389K,99.0654,INJCJC Index
04/26/2012 08:30,US,1790),,Continuing Claims,14-Apr,3293K,3315K,3297K,3312K,69.3458,INJCSP Index
04/26/2012 09:45,US,1791),,Bloomberg Consumer Comfort,22-Apr,--,-35.8,-31.4,--,60.7477,COMFCOMF Index
04/26/2012 10:00,US,1792),,Pending Home Sales MoM,Mar,1.00%,4.10%,-0.50%,0.40%,72.8972,USPHTMOM Index
04/26/2012 10:00,US,1793),,Pending Home Sales YoY,Mar,7.30%,10.80%,13.90%,14.90%,22.2222,USPHTYOY Index
04/26/2012 11:00,US,1794),,Kansas City Fed Manf. Activity,Apr,7,3,9,--,6.54206,KCLSSACI Index
04/27/2012 08:30,US,1795),,Employment Cost Index,1Q,0.50%,0.40%,0.40%,0.50%,71.028,ECI SA% Index
04/27/2012 08:30,US,1796),,GDP QoQ (Annualized),1Q A,2.50%,2.20%,3.00%,--,96.2617,GDP CQOQ Index
04/27/2012 08:30,US,1797),,Personal Consumption,1Q A,2.30%,2.90%,2.10%,--,67.3832,GDPCTOT% Index
04/27/2012 08:30,US,1798),,GDP Price Index,1Q A,2.10%,1.50%,0.90%,--,77.0093,GDP PIQQ Index
04/27/2012 08:30,US,1799),,Core PCE QoQ,1Q A,2.10%,2.10%,1.30%,--,67.3832,GDPCPCEC Index
04/27/2012 09:55,US,1800),,U. of Michigan Confidence,Apr F,75.7,76.4,75.7,--,92.5234,CONSSENT Index
04/30/2012 08:00,US,1801),,NAPM-Milwaukee,Apr,53,52.9,51.8,--,25.2336,MAPMINDX Index
04/30/2012 08:30,US,1802),,Personal Income,Mar,0.30%,0.40%,0.20%,0.70%,83.1776,PITLCHNG Index
04/30/2012 08:30,US,1803),,Personal Spending,Mar,0.40%,0.30%,0.80%,0.80%,83.1776,PCE CRCH Index
04/30/2012 08:30,US,1804),,PCE Deflator (MoM),Mar,0.30%,0.20%,0.30%,--,3.73832,PCE DEFM Index
04/30/2012 08:30,US,1805),,PCE Deflator (YoY),Mar,2.20%,2.10%,2.30%,2.40%,32.7103,PCE DEFY Index
04/30/2012 08:30,US,1806),,PCE Core (MoM),Mar,0.20%,0.20%,0.10%,0.10%,58.2243,PCE CMOM Index
04/30/2012 08:30,US,1807),,PCE Core (YoY),Mar,2.00%,2.00%,1.90%,1.90%,33.6449,PCE CYOY Index
04/30/2012 09:45,US,1808),,Chicago Purchasing Manager,Apr,60,56.2,62.2,--,77.5701,CHPMINDX Index
04/30/2012 10:00,US,1809),,Revisions: Retail Sales,,,,,,0,
04/30/2012 10:30,US,1810),,Dallas Fed Manf. Activity,Apr,8,-3.4,10.8,--,61.6822,DFEDGBA Index
05/01/2012 10:00,US,1811),,Construction Spending MoM,Mar,0.50%,0.10%,-1.10%,-0.50%,78.5047,CNSTTMOM Index
05/01/2012 10:00,US,1812),,ISM Manufacturing,Apr,53,54.8,53.4,--,94.3925,NAPMPMI Index
05/01/2012 10:00,US,1813),,ISM Prices Paid,Apr,59,61,61,--,68.2243,NAPMPRIC Index
05/01/2012 16:10,US,1814),,Total Vehicle Sales,Apr,14.40M,14.38M,14.32M,14.10M,38.3178,SAARTOTL Index
05/01/2012 16:10,US,1815),,Domestic Vehicle Sales,Apr,11.10M,11.12M,11.09M,10.94M,30.8411,SAARDTOT Index
05/02/2012 07:00,US,1816),,MBA Mortgage Applications,27-Apr,--,0.10%,-3.80%,--,94.4444,MBAVCHNG Index
05/02/2012 08:15,US,1817),,ADP Employment Change,Apr,170K,119K,209K,204K,76.6355,ADP CHNG Index
05/02/2012 09:45,US,1818),,ISM New York,Apr,--,61.2,67.4,--,5.60748,NYPMCURR Index
05/02/2012 10:00,US,1819),,Factory Orders,Mar,-1.60%,-1.50%,1.30%,1.50%,82.243,TMNOCHNG Index
05/03/2012 07:30,US,1820),,Challenger Job Cuts YoY,Apr,--,11.20%,-8.80%,--,28.972,CHALYOY% Index
05/03/2012 08:00,US,1821),,RBC Consumer Outlook Index,May,--,47.6,46.6,--,8.41121,ICSHNATL Index
05/03/2012 08:30,US,1822),,Nonfarm Productivity,1Q P,-0.60%,-0.50%,0.90%,1.20%,35.514,PRODNFR% Index
05/03/2012 08:30,US,1823),,Unit Labor Costs,1Q P,2.70%,2.00%,2.80%,2.70%,28.0374,COSTNFR% Index
05/03/2012 08:30,US,1824),,Initial Jobless Claims,28-Apr,379K,365K,388K,392K,99.0654,INJCJC Index
05/03/2012 08:30,US,1825),,Continuing Claims,21-Apr,3311K,3276K,3315K,3329K,69.3458,INJCSP Index
05/03/2012 09:45,US,1826),,Bloomberg Consumer Comfort,29-Apr,--,-37.6,-35.8,--,60.7477,COMFCOMF Index
05/03/2012 10:00,US,1827),,ISM Non-Manf. Composite,Apr,55.3,53.5,56,--,70.0935,NAPMNMI Index
05/03/2012 11:40,US,1828),,ICSC Chain Store Sales YoY,Apr,--,0.60%,4.10%,--,18.6916,MBRXYOYW Index
05/04/2012 08:30,US,1829),,Change in Nonfarm Payrolls,Apr,160K,115K,120K,143K,98.1308,NFP TCH Index
05/04/2012 08:30,US,1830),,Change in Private Payrolls,Apr,165K,130K,121K,147K,17.757,NFP PCH Index
05/04/2012 08:30,US,1831),,Change in Manufact. Payrolls,Apr,20K,16K,37K,42K,68.6916,USMMMNCH Index
05/04/2012 08:30,US,1832),,Unemployment Rate,Apr,8.20%,8.10%,8.20%,--,88.3178,USURTOT Index
05/04/2012 08:30,US,1833),,Avg Hourly Earning MOM All Emp,Apr,0.20%,0.00%,0.20%,0.10%,14.0187,AHE MOM% Index
05/04/2012 08:30,US,1834),,Avg Hourly Earning YOY All Emp,Apr,2.00%,1.80%,2.10%,2.00%,13.0841,AHE YOY% Index
05/04/2012 08:30,US,1835),,Avg Weekly Hours All Employees,Apr,34.5,34.5,34.5,--,12.1495,AWH TOTL Index
05/04/2012 08:30,US,1836),,Change in Household Employment,Apr,--,-169,-31,--,9.34579,USEMNCHG Index
05/04/2012 08:30,US,1837),,Underemployment Rate (U6),Apr,--,14.50%,14.50%,--,7.47664,USUDMAER Index
05/07/2012 15:00,US,1838),,Consumer Credit,Mar,$9.800B,$21.355B,$8.735B,$8.916B,37.3832,CICRTOT Index
05/08/2012 07:30,US,1839),,NFIB Small Business Optimism,Apr,93,94.5,92.5,--,56.0748,SBOITOTL Index
05/08/2012 10:00,US,1840),,IBD/TIPP Economic Optimism,May,48,48.5,49.3,--,0,ECONUSIB Index
05/08/2012 10:00,US,1841),,JOLTs Job Openings,Mar,--,3737,3498,3565,10.2804,JOLTTOTL Index
05/09/2012 07:00,US,1842),,MBA Mortgage Applications,4-May,--,1.70%,0.10%,--,94.4444,MBAVCHNG Index
05/09/2012 10:00,US,1843),,Wholesale Inventories,Mar,0.60%,0.30%,0.90%,--,79.4393,MWINCHNG Index
05/10/2012 08:30,US,1844),,Import Price Index (MoM),Apr,-0.20%,-0.50%,1.30%,1.40%,75.7009,IMP1CHNG Index
05/10/2012 08:30,US,1845),,Import Price Index (YoY),Apr,0.80%,0.50%,3.40%,3.50%,27.1028,IMP1YOY% Index
05/10/2012 08:30,US,1846),,Trade Balance,Mar,-$50.0B,-$51.8B,-$46.0B,-$44.5B,81.3084,USTBTOT Index
05/10/2012 08:30,US,1847),,Initial Jobless Claims,5-May,368K,367K,365K,368K,99.0654,INJCJC Index
05/10/2012 08:30,US,1848),,Continuing Claims,28-Apr,3275K,3229K,3276K,3290K,69.3458,INJCSP Index
05/10/2012 09:45,US,1849),,Bloomberg Consumer Comfort,6-May,--,-40.4,-37.6,--,60.7477,COMFCOMF Index
05/10/2012 14:00,US,1850),,Monthly Budget Statement,Apr,$35.0B,$59.1B,-$40.4B,-$198.2B,73.8318,FDDSSD Index
05/11/2012 08:30,US,1851),,Producer Price Index (MoM),Apr,0.00%,-0.20%,0.00%,-0.20%,85.0467,PPI CHNG Index
05/11/2012 08:30,US,1852),,PPI Ex Food & Energy (MoM),Apr,0.20%,0.20%,0.30%,0.20%,68.0374,PXFECHNG Index
05/11/2012 08:30,US,1853),,Producer Price Index (YoY),Apr,2.10%,1.90%,2.80%,--,66.3551,PPI YOY Index
05/11/2012 08:30,US,1854),,PPI Ex Food & Energy (YoY),Apr,2.80%,2.70%,2.90%,--,64.486,PPI XYOY Index
05/11/2012 09:55,US,1855),,U. of Michigan Confidence,May P,76,77.8,76.4,--,92.5234,CONSSENT Index
05/15/2012 08:30,US,1856),,Consumer Price Index (MoM),Apr,0.00%,0.00%,0.30%,--,93.4579,CPI CHNG Index
05/15/2012 08:30,US,1857),,CPI Ex Food & Energy (MoM),Apr,0.20%,0.20%,0.20%,--,74.7664,CPUPXCHG Index
05/15/2012 08:30,US,1858),,Consumer Price Index (YoY),Apr,2.30%,2.30%,2.70%,--,55.1402,CPI YOY Index
05/15/2012 08:30,US,1859),,CPI Ex Food & Energy (YoY),Apr,2.30%,2.30%,2.30%,--,44.8598,CPI XYOY Index
05/15/2012 08:30,US,1860),,Consumer Price Index NSA,Apr,229.904,230.085,229.392,--,26.1682,CPURNSA Index
05/15/2012 08:30,US,1861),,CPI Core Index SA,Apr,--,228.984,228.432,--,29.9065,CPUPAXFE Index
05/15/2012 08:30,US,1862),,Empire Manufacturing,May,9,17.09,6.56,--,80.3738,EMPRGBCI Index
05/15/2012 08:30,US,1863),,Advance Retail Sales,Apr,0.10%,0.10%,0.80%,0.40%,88.785,RSTAMOM Index
05/15/2012 08:30,US,1864),,Retail Sales Less Autos,Apr,0.20%,0.10%,0.80%,0.50%,62.1495,RSTAXMOM Index
05/15/2012 08:30,US,1865),,Retail Sales Ex Auto & Gas,Apr,0.30%,0.10%,0.70%,0.50%,58.8785,RSTAXAG% Index
05/15/2012 08:30,US,1866),,"Retail Sales ""Control Group""",Apr,0.30%,0.40%,0.40%,0.30%,4.6729,RSTAXAGM Index
05/15/2012 09:00,US,1867),,Total Net TIC Flows,Mar,--,-$49.9B,$107.7B,$101.5B,63.5514,FRNTTNET Index
05/15/2012 09:00,US,1868),,Net Long-term TIC Flows,Mar,$32.5B,$36.2B,$10.1B,$16.2B,71.9626,FRNTTOTL Index
05/15/2012 10:00,US,1869),,Business Inventories,Mar,0.40%,0.30%,0.60%,--,34.5794,MTIBCHNG Index
05/15/2012 10:00,US,1870),,NAHB Housing Market Index,May,26,29,25,24,36.4486,USHBMIDX Index
05/16/2012 07:00,US,1871),,MBA Mortgage Applications,11-May,--,9.20%,1.70%,--,94.4444,MBAVCHNG Index
05/16/2012 08:30,US,1872),,Housing Starts,Apr,685K,717K,654K,706K,87.8505,NHSPSTOT Index
05/16/2012 08:30,US,1873),,Housing Starts MOM%,Apr,4.70%,2.60%,-5.80%,-2.60%,16.8224,NHCHSTCH Index
05/16/2012 08:30,US,1874),,Building Permits,Apr,730K,715K,747K,769K,61.4953,NHSPATOT Index
05/16/2012 08:30,US,1875),,Building Permits MOM%,Apr,-4.50%,-7.00%,4.50%,8.80%,14.9533,NHCHATCH Index
05/16/2012 09:15,US,1876),,Industrial Production,Apr,0.60%,1.10%,0.00%,-0.70%,85.9813,IP CHNG Index
05/16/2012 09:15,US,1877),,Capacity Utilization,Apr,79.00%,79.20%,78.60%,78.40%,60.1869,CPTICHNG Index
05/16/2012 09:15,US,1878),,Manufacturing (SIC) Production,Apr,--,0.60%,-0.20%,-0.50%,2.80374,IPMGCHNG Index
05/16/2012 10:00,US,1879),,Mortgage Delinquencies,1Q,--,7.40%,7.58%,--,33.3333,DLQTDLQT Index
05/16/2012 10:00,US,1880),,MBA Mortgage Foreclosures,1Q,--,4.39%,4.38%,--,11.215,FORLTOTL Index
05/16/2012 14:00,US,1881),,Minutes of FOMC Meeting,,,,,,0,
05/17/2012 08:30,US,1882),,Initial Jobless Claims,12-May,365K,370K,367K,370K,99.0654,INJCJC Index
05/17/2012 08:30,US,1883),,Continuing Claims,5-May,3225K,3265K,3229K,3247K,69.3458,INJCSP Index
05/17/2012 09:45,US,1884),,Bloomberg Consumer Comfort,13-May,-38,-43.6,-40.4,--,60.7477,COMFCOMF Index
05/17/2012 09:45,US,1885),,Bloomberg Economic Expectations,May,--,-1,-3,--,21.4953,COMFBTWR Index
05/17/2012 10:00,US,1886),,Philadelphia Fed.,May,10,-5.8,8.5,--,74.7664,OUTFGAF Index
05/17/2012 10:00,US,1887),,Leading Indicators,Apr,0.10%,-0.10%,0.30%,0.20%,84.1121,LEI CHNG Index
05/18/2012 10:00,US,1888),,Revisions: Factory Orders,,,,,,0,
05/21/2012 08:30,US,1889),,Chicago Fed Nat Activity Index,Apr,--,0.11,-0.29,-0.29,59.8131,CFNAI Index
05/22/2012 10:00,US,1890),,Richmond Fed Manufact. Index,May,11,4,14,10,67.2897,RCHSINDX Index
05/22/2012 10:00,US,1891),,Existing Home Sales,Apr,4.61M,4.62M,4.48M,4.47M,86.9159,ETSLTOTL Index
05/22/2012 10:00,US,1892),,Existing Home Sales MoM,Apr,2.90%,3.40%,-2.60%,-2.80%,50.4673,ETSLMOM Index
05/23/2012 07:00,US,1893),,MBA Mortgage Applications,18-May,--,3.80%,9.20%,--,94.4444,MBAVCHNG Index
05/23/2012 10:00,US,1894),,House Price Index MoM,Mar,0.30%,1.80%,0.30%,--,65.4206,HPIMMOM% Index
05/23/2012 10:00,US,1895),,House Price Purchase Index QoQ,1Q,0.10%,0.60%,-0.10%,--,20.5607,HPI PURQ Index
05/23/2012 10:00,US,1896),,New Home Sales,Apr,335K,343K,328K,352K,89.7196,NHSLTOT Index
05/23/2012 10:00,US,1897),,New Home Sales MoM,Apr,2.10%,3.30%,-7.10%,-3.80%,47.6636,NHSLCHNG Index
05/24/2012 08:30,US,1898),,Durable Goods Orders,Apr,0.20%,0.20%,-4.20%,-3.70%,90.6542,DGNOCHNG Index
05/24/2012 08:30,US,1899),,Durables Ex Transportation,Apr,0.80%,-0.60%,-1.10%,-0.80%,72.5234,DGNOXTCH Index
05/24/2012 08:30,US,1900),,Cap Goods Orders Nondef Ex Air,Apr,0.80%,-1.90%,-0.80%,-2.20%,49.5327,CGNOXAI% Index
05/24/2012 08:30,US,1901),,Cap Goods Ship Nondef Ex Air,Apr,-1.00%,-1.40%,2.60%,1.90%,42.9907,CGSHXAI% Index
05/24/2012 08:30,US,1902),,Initial Jobless Claims,19-May,370K,370K,370K,372K,99.0654,INJCJC Index
05/24/2012 08:30,US,1903),,Continuing Claims,12-May,3250K,3260K,3265K,3289K,69.3458,INJCSP Index
05/24/2012 08:58,US,1904),,Markit US PMI Preliminary,May,--,53.9,--,--,1.86916,ECONMUS Index
05/24/2012 09:45,US,1905),,Bloomberg Consumer Comfort,20-May,--,-42,-43.6,--,60.7477,COMFCOMF Index
05/24/2012 11:00,US,1906),,Kansas City Fed Manf. Activity,May,5,9,3,--,6.54206,KCLSSACI Index
05/25/2012 09:55,US,1907),,U. of Michigan Confidence,May F,77.8,79.3,77.8,--,92.5234,CONSSENT Index
05/29/2012 09:00,US,1908),,S&P/CS 20 City MoM% SA,Mar,0.20%,0.09%,0.15%,0.14%,15.8879,SPCS20SM Index
05/29/2012 09:00,US,1909),,S&P/CS Composite-20 YoY,Mar,-2.60%,-2.57%,-3.49%,-3.57%,46.729,SPCS20Y% Index
05/29/2012 09:00,US,1910),,S&P/Case-Shiller US HPI YOY%,1Q,-3.05%,-1.92%,-4.03%,-3.90%,23.3645,SPCSUSAY Index
05/29/2012 09:00,US,1911),,S&P/CaseShiller Home Price Ind,Mar,134.4,134.1,134.2,134.1,54.2056,SPCS20 Index
05/29/2012 09:00,US,1912),,S&P/Case-Shiller US HPI,1Q,--,123.33,125.67,125.87,27.7778,SPCSUSA Index
05/29/2012 10:00,US,1913),,Consumer Confidence,May,69.6,64.9,69.2,68.7,95.3271,CONCCONF Index
05/29/2012 10:30,US,1914),,Dallas Fed Manf. Activity,May,3,-5.1,-3.4,--,61.6822,DFEDGBA Index
05/30/2012 07:00,US,1915),,MBA Mortgage Applications,25-May,--,-1.30%,3.80%,--,94.4444,MBAVCHNG Index
05/30/2012 10:00,US,1916),,Pending Home Sales MoM,Apr,0.00%,-5.50%,4.10%,3.80%,72.8972,USPHTMOM Index
05/30/2012 10:00,US,1917),,Pending Home Sales YoY,Apr,22.00%,14.70%,10.80%,10.50%,22.2222,USPHTYOY Index
05/31/2012 07:30,US,1918),,Challenger Job Cuts YoY,May,--,66.70%,11.20%,--,28.972,CHALYOY% Index
05/31/2012 08:03,US,1919),,NAPM-Milwaukee,May,53.4,57.7,52.9,--,25.2336,MAPMINDX Index
05/31/2012 08:15,US,1920),,ADP Employment Change,May,150K,133K,119K,112K,76.6355,ADP CHNG Index
05/31/2012 08:30,US,1921),,GDP QoQ (Annualized),1Q S,1.90%,1.90%,2.20%,2.00%,96.2617,GDP CQOQ Index
05/31/2012 08:30,US,1922),,Personal Consumption,1Q S,2.90%,2.70%,2.90%,2.40%,67.3832,GDPCTOT% Index
05/31/2012 08:30,US,1923),,GDP Price Index,1Q S,1.50%,1.70%,1.50%,2.00%,77.0093,GDP PIQQ Index
05/31/2012 08:30,US,1924),,Core PCE QoQ,1Q S,2.10%,2.10%,2.10%,2.20%,67.3832,GDPCPCEC Index
05/31/2012 08:30,US,1925),,Initial Jobless Claims,26-May,370K,383K,370K,373K,99.0654,INJCJC Index
05/31/2012 08:30,US,1926),,Continuing Claims,19-May,3250K,3242K,3260K,3278K,69.3458,INJCSP Index
05/31/2012 09:45,US,1927),,Chicago Purchasing Manager,May,56.8,52.7,56.2,--,77.5701,CHPMINDX Index
05/31/2012 09:45,US,1928),,Bloomberg Consumer Comfort,27-May,--,-39.3,-42,--,60.7477,COMFCOMF Index
05/31/2012 10:00,US,1929),,ICSC Chain Store Sales ex Drug Stores Rose 4% in May,,,,,,0,
06/01/2012 08:30,US,1930),,Change in Nonfarm Payrolls,May,150K,69K,115K,68K,98.1308,NFP TCH Index
06/01/2012 08:30,US,1931),,Change in Private Payrolls,May,164K,82K,130K,85K,17.757,NFP PCH Index
06/01/2012 08:30,US,1932),,Change in Manufact. Payrolls,May,15K,12K,16K,10K,68.6916,USMMMNCH Index
06/01/2012 08:30,US,1933),,Unemployment Rate,May,8.10%,8.20%,8.10%,--,88.3178,USURTOT Index
06/01/2012 08:30,US,1934),,Avg Hourly Earning MOM All Emp,May,0.20%,0.10%,0.00%,0.10%,14.0187,AHE MOM% Index
06/01/2012 08:30,US,1935),,Avg Hourly Earning YOY All Emp,May,1.80%,1.70%,1.80%,1.90%,13.0841,AHE YOY% Index
06/01/2012 08:30,US,1936),,Avg Weekly Hours All Employees,May,34.5,34.4,34.5,--,12.1495,AWH TOTL Index
06/01/2012 08:30,US,1937),,Change in Household Employment,May,--,422,-169,--,9.34579,USEMNCHG Index
06/01/2012 08:30,US,1938),,Underemployment Rate (U6),May,--,14.80%,14.50%,--,7.47664,USUDMAER Index
06/01/2012 08:30,US,1939),,Personal Income,Apr,0.30%,0.20%,0.40%,0.50%,83.1776,PITLCHNG Index
06/01/2012 08:30,US,1940),,Personal Spending,Apr,0.30%,0.30%,0.30%,0.30%,83.1776,PCE CRCH Index
06/01/2012 08:30,US,1941),,PCE Deflator (MoM),Apr,0.10%,0.00%,0.20%,--,3.73832,PCE DEFM Index
06/01/2012 08:30,US,1942),,PCE Deflator (YoY),Apr,1.90%,1.80%,2.10%,2.20%,32.7103,PCE DEFY Index
06/01/2012 08:30,US,1943),,PCE Core (MoM),Apr,0.20%,0.10%,0.20%,--,58.2243,PCE CMOM Index
06/01/2012 08:30,US,1944),,PCE Core (YoY),Apr,1.90%,1.90%,2.00%,--,33.6449,PCE CYOY Index
06/01/2012 08:58,US,1945),,Markit US PMI Final,May,--,54,53.9,--,0.934579,ECONMUSF Index
06/01/2012 10:00,US,1946),,ISM Manufacturing,May,53.8,53.5,54.8,--,94.3925,NAPMPMI Index
06/01/2012 10:00,US,1947),,ISM Prices Paid,May,57,47.5,61,--,68.2243,NAPMPRIC Index
06/01/2012 10:00,US,1948),,Construction Spending MoM,Apr,0.40%,0.30%,0.10%,-0.30%,78.5047,CNSTTMOM Index
06/01/2012 17:00,US,1949),,Total Vehicle Sales,May,14.50M,13.73M,14.38M,14.10M,38.3178,SAARTOTL Index
06/01/2012 17:00,US,1950),,Domestic Vehicle Sales,May,11.20M,10.75M,11.12M,10.95M,30.8411,SAARDTOT Index
06/04/2012 09:45,US,1951),,ISM New York,May,--,49.9,61.2,--,5.60748,NYPMCURR Index
06/04/2012 10:00,US,1952),,Factory Orders,Apr,0.20%,-0.60%,-1.50%,-2.10%,82.243,TMNOCHNG Index
06/05/2012 10:00,US,1953),,ISM Non-Manf. Composite,May,53.4,53.7,53.5,--,70.0935,NAPMNMI Index
06/06/2012 07:00,US,1954),,MBA Mortgage Applications,1-Jun,--,1.30%,-1.30%,--,94.4444,MBAVCHNG Index
06/06/2012 08:30,US,1955),,Nonfarm Productivity,1Q F,-0.80%,-0.90%,-0.50%,--,35.514,PRODNFR% Index
06/06/2012 08:30,US,1956),,Unit Labor Costs,1Q F,2.10%,1.30%,2.00%,6.40%,28.0374,COSTNFR% Index
06/06/2012 14:00,US,1957),,Fed's Beige Book,,,,,,0,
06/07/2012 08:30,US,1958),,Initial Jobless Claims,2-Jun,378K,377K,383K,389K,99.0654,INJCJC Index
06/07/2012 08:30,US,1959),,Continuing Claims,26-May,3250K,3293K,3242K,3259K,69.3458,INJCSP Index
06/07/2012 09:45,US,1960),,Bloomberg Consumer Comfort,3-Jun,--,-37.6,-39.3,--,60.7477,COMFCOMF Index
06/07/2012 09:49,US,1961),,RBC Consumer Outlook Index,Jun,--,46.1,47.6,--,8.41121,ICSHNATL Index
06/07/2012 11:41,US,1962),,ICSC Chain Store Sales YoY,May,--,1.70%,0.60%,--,18.6916,MBRXYOYW Index
06/07/2012 15:00,US,1963),,Consumer Credit,Apr,$11.000B,$6.515B,$21.355B,$13.645B,37.3832,CICRTOT Index
06/08/2012 08:30,US,1964),,Annual Revisions: Trade,,,,,,0,
06/08/2012 08:30,US,1965),,Trade Balance,Apr,-$49.5B,-$50.1B,-$51.8B,-$51.6B,81.3084,USTBTOT Index
06/08/2012 10:00,US,1966),,Wholesale Inventories,Apr,0.40%,0.60%,0.30%,--,79.4393,MWINCHNG Index
06/12/2012 07:30,US,1967),,NFIB Small Business Optimism,May,94,94.4,94.5,--,56.0748,SBOITOTL Index
06/12/2012 08:30,US,1968),,Import Price Index (MoM),May,-1.00%,-1.00%,-0.50%,-0.10%,75.7009,IMP1CHNG Index
06/12/2012 08:30,US,1969),,Import Price Index (YoY),May,-0.60%,-0.30%,0.50%,0.80%,27.1028,IMP1YOY% Index
06/12/2012 10:00,US,1970),,IBD/TIPP Economic Optimism,Jun,47.3,46.7,48.5,--,0,ECONUSIB Index
06/12/2012 14:00,US,1971),,Monthly Budget Statement,May,-$125.0B,-$124.6B,-$57.6B,$59.1B,73.8318,FDDSSD Index
06/13/2012 07:00,US,1972),,MBA Mortgage Applications,8-Jun,--,18.00%,1.30%,--,94.4444,MBAVCHNG Index
06/13/2012 08:30,US,1973),,Producer Price Index (MoM),May,-0.60%,-1.00%,-0.20%,--,85.0467,PPI CHNG Index
06/13/2012 08:30,US,1974),,PPI Ex Food & Energy (MoM),May,0.20%,0.20%,0.20%,0.10%,68.0374,PXFECHNG Index
06/13/2012 08:30,US,1975),,Producer Price Index (YoY),May,1.20%,0.70%,1.90%,--,66.3551,PPI YOY Index
06/13/2012 08:30,US,1976),,PPI Ex Food & Energy (YoY),May,2.80%,2.70%,2.70%,--,64.486,PPI XYOY Index
06/13/2012 08:30,US,1977),,Advance Retail Sales,May,-0.20%,-0.20%,0.10%,-0.50%,88.785,RSTAMOM Index
06/13/2012 08:30,US,1978),,Retail Sales Less Autos,May,0.00%,-0.40%,0.10%,-0.60%,62.1495,RSTAXMOM Index
06/13/2012 08:30,US,1979),,Retail Sales Ex Auto & Gas,May,0.40%,-0.10%,0.10%,-0.40%,58.8785,RSTAXAG% Index
06/13/2012 08:30,US,1980),,"Retail Sales ""Control Group""",May,0.30%,0.00%,0.40%,-0.10%,4.6729,RSTAXAGM Index
06/13/2012 10:00,US,1981),,Business Inventories,Apr,0.30%,0.40%,0.30%,--,34.5794,MTIBCHNG Index
06/14/2012 08:30,US,1982),,Annual Revisions: Current Account,,,,,,0,
06/14/2012 08:30,US,1983),,Current Account Balance,1Q,-$131.9B,-$137.3B,-$124.1B,-$118.7B,69.1589,USCABAL Index
06/14/2012 08:30,US,1984),,Consumer Price Index (MoM),May,-0.20%,-0.30%,0.00%,--,93.4579,CPI CHNG Index
06/14/2012 08:30,US,1985),,CPI Ex Food & Energy (MoM),May,0.20%,0.20%,0.20%,--,74.7664,CPUPXCHG Index
06/14/2012 08:30,US,1986),,Consumer Price Index (YoY),May,1.80%,1.70%,2.30%,--,55.1402,CPI YOY Index
06/14/2012 08:30,US,1987),,CPI Ex Food & Energy (YoY),May,2.20%,2.30%,2.30%,--,44.8598,CPI XYOY Index
06/14/2012 08:30,US,1988),,Consumer Price Index NSA,May,229.8,229.815,230.085,--,26.1682,CPURNSA Index
06/14/2012 08:30,US,1989),,CPI Core Index SA,May,229.328,229.446,228.984,--,29.9065,CPUPAXFE Index
06/14/2012 08:30,US,1990),,Initial Jobless Claims,9-Jun,375K,386K,377K,380K,99.0654,INJCJC Index
06/14/2012 08:30,US,1991),,Continuing Claims,2-Jun,3270K,3278K,3293K,3311K,69.3458,INJCSP Index
06/14/2012 09:45,US,1992),,Bloomberg Consumer Comfort,10-Jun,--,-36.4,-37.6,--,60.7477,COMFCOMF Index
06/15/2012 08:30,US,1993),,Empire Manufacturing,Jun,12.5,2.29,17.09,--,80.3738,EMPRGBCI Index
06/15/2012 09:00,US,1994),,Total Net TIC Flows,Apr,--,-$20.5B,-$49.9B,-$47.5B,63.5514,FRNTTNET Index
06/15/2012 09:00,US,1995),,Net Long-term TIC Flows,Apr,$45.0B,$25.6B,$36.2B,$36.0B,71.9626,FRNTTOTL Index
06/15/2012 09:15,US,1996),,Industrial Production,May,0.10%,-0.10%,1.10%,0.80%,85.9813,IP CHNG Index
