"European Monetary Union","20170727 08:00:00","Private loans (YoY)","","","","1"
"European Monetary Union","20170727 08:00:00","M3 Money Supply (3m)","","","","1"
"European Monetary Union","20170727 08:00:00","M3 Money Supply (YoY)","","","","1"
"United Kingdom","20170727 10:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"India","20170727 11:30:00","M3 Money Supply","","","","1"
"United States","20170727 12:30:00",""Chicago Fed National Activity Index "","","","","2"
"United States","20170727 12:30:00","Initial Jobless Claims","","","","2"
"United States","20170727 12:30:00","Continuing Jobless Claims","","","","2"
"United States","20170727 12:30:00","Wholesale Inventories","","","","1"
"United States","20170727 12:30:00","Goods Trade Balance","","","","1"
"United States","20170727 12:30:00","Durable Goods Orders ex Transportation","","","","2"
"United States","20170727 12:30:00","Durable Goods Orders","","","","2"
" $"","20170727 13:00:00",""Trade Balance s/a","","","","Mexico"
" $"","20170727 13:00:00",""Trade Balance","","","","Mexico"
"Russia","20170727 13:00:00","Central Bank Reserves $","","","","1"
"United States","20170727 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20170727 15:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20170727 17:00:00","7-Year Note Auction","","","","1"
"United Kingdom","20170727 23:01:00","Gfk Consumer Confidence","","","","2"
"Japan","20170727 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
"Japan","20170727 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20170727 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20170727 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20170727 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
" Energy (YoY)"","20170727 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20170727 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20170727 23:30:00","Unemployment Rate","","","","2"
"Japan","20170727 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20170727 23:50:00","BOJ Summary of Opinions","","","","1"
"Japan","20170727 23:50:00","Large Retailer's Sales","","","","2"
"Japan","20170727 23:50:00","Retail Trade s.a (MoM)","","","","2"
"Japan","20170727 23:50:00","Retail Trade (YoY)","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20170728 01:30:00","Producer Price Index (QoQ)","","","","1"
"Australia","20170728 01:30:00","Producer Price Index (YoY)","","","","1"
"France","20170728 05:30:00","Gross Domestic Product (QoQ)","","","","1"
"France","20170728 06:45:00","Consumer Spending (MoM)","","","","1"
"France","20170728 06:45:00","Consumer Price Index (EU norm) (YoY)","","","","2"
"Spain","20170728 07:00:00","HICP (YoY)","","","","1"
"Spain","20170728 07:00:00","Gross Domestic Product - Estimated (QoQ)","","","","1"
"Spain","20170728 07:00:00","Gross Domestic Product - Estimated (YoY)","","","","1"
"Switzerland","20170728 07:00:00","KOF Leading Indicator","","","","2"
"Portugal","20170728 08:30:00","Business Confidence","","","","1"
"Portugal","20170728 08:30:00","Consumer Confidence","","","","1"
"Greece","20170728 09:00:00","Producer Price Index (YoY)","","","","1"
"European Monetary Union","20170728 09:00:00","Services Sentiment","","","","2"
"European Monetary Union","20170728 09:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20170728 09:00:00","Business Climate","","","","2"
"European Monetary Union","20170728 09:00:00","Economic Sentiment Indicator","","","","2"
"European Monetary Union","20170728 09:00:00","Industrial Confidence","","","","2"
"Italy","20170728 09:30:00","10-y Bond Auction","","","","1"
"Italy","20170728 09:30:00","5-y Bond Auction","","","","1"
"Russia","20170728 10:30:00","Interest rate decision","","","","2"
" USD"","20170728 11:30:00",""FX Reserves","","","","India"
"Germany","20170728 12:00:00","Consumer Price Index (MoM)","","","","1"
"Germany","20170728 12:00:00","Harmonised Index of Consumer Prices (YoY)","","","","1"
"Germany","20170728 12:00:00","Consumer Price Index (YoY)","","","","2"
"Germany","20170728 12:00:00","Harmonised Index of Consumer Prices (MoM)","","","","1"
"Brazil","20170728 12:00:00","Unemployment Rate","","","","1"
"Brazil","20170728 12:00:00","Inflation Index/IGP-M","","","","1"
"United States","20170728 12:30:00","Gross Domestic Product Annualized","","","","3"
"United States","20170728 12:30:00","Gross Domestic Product Price Index","","","","2"
"United States","20170728 12:30:00","Employment cost index","","","","1"
"United States","20170728 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"United States","20170728 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","2"
"Canada","20170728 12:30:00","Gross Domestic Product (MoM)","","","","2"
"United States","20170728 14:00:00","Michigan Consumer Sentiment Index","","","","1"
"Brazil","20170728 14:30:00","Nominal Budget Balance","","","","1"
"Brazil","20170728 14:30:00","Primary Budget Surplus","","","","1"
"United States","20170728 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20170728 17:20:00","FOMC Member Kashkari Speech","","","","2"
"United States","20170728 19:30:00","CFTC Oil NC net positions","","","","1"
"United States","20170728 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170728 19:30:00","CFTC USD NC net positions","","","","1"
"United Kingdom","20170728 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170728 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170728 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170728 19:30:00","CFTC AUD NC net positions","","","","1"
" pesos"","20170728 21:00:00",""Fiscal Balance","","","","Mexico"
"country","date","name","actual","consensus","previous","volatility"
"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20170730 22:45:00","Building Permits s.a. (MoM)","","","","2"
"Japan","20170730 23:50:00","Industrial Production (MoM)","","","","2"
"Japan","20170730 23:50:00","Industrial Production (YoY)","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"China","20170731 01:00:00","Non-manufacturing PMI","","","","2"
"China","20170731 01:00:00","NBS Manufacturing PMI","","","","2"
"New Zealand","20170731 01:00:00","ANZ Activity Outlook","","","","1"
"New Zealand","20170731 01:00:00","ANZ Business Confidence","","","","1"
"Australia","20170731 01:00:00","HIA New Home Sales (MoM)","","","","2"
"Australia","20170731 01:00:00","TD Securities Inflation (MoM)","","","","2"
"Australia","20170731 01:00:00","TD Securities Inflation (YoY)","","","","2"
"Australia","20170731 01:30:00","Private Sector Credit (MoM)","","","","1"
"Australia","20170731 01:30:00","Private Sector Credit (YoY)","","","","1"
"Japan","20170731 05:00:00","Housing Starts (YoY)","","","","1"
"Japan","20170731 05:00:00","Construction Orders (YoY)","","","","1"
"Japan","20170731 05:00:00","Annualized Housing Starts","","","","1"
"Germany","20170731 06:00:00","Retail Sales (YoY)","","","","1"
"Germany","20170731 06:00:00","Retail Sales (MoM)","","","","1"
"Italy","20170731 08:00:00","Unemployment","","","","2"
"Spain","20170731 08:00:00","Current Account Balance","","","","1"
"United Kingdom","20170731 08:30:00","Net Lending to Individuals (MoM)","","","","1"
"United Kingdom","20170731 08:30:00","Consumer Credit","","","","2"
"United Kingdom","20170731 08:30:00","Mortgage Approvals","","","","2"
"United Kingdom","20170731 08:30:00","M4 Money Supply (YoY)","","","","1"
"United Kingdom","20170731 08:30:00","M4 Money Supply (MoM)","","","","1"
"Italy","20170731 09:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20170731 09:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Italy","20170731 09:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20170731 09:00:00","Consumer Price Index (MoM)","","","","1"
"Greece","20170731 09:00:00","Retail Sales (YoY)","","","","1"
"European Monetary Union","20170731 09:00:00","Unemployment Rate","","","","2"
"European Monetary Union","20170731 09:00:00","Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20170731 09:00:00","Consumer Price Index - Core (YoY)","","","","3"
"United Kingdom","20170731 10:00:00","Inflation Report Hearings","","","","3"
"European Monetary Union","20170731 10:00:00","Inflation Report Hearings","","","","2"
" INR"","20170731 10:00:00",""Federal Fiscal Deficit","","","","India"
"India","20170731 11:30:00","Infrastructure Output (YoY)","","","","1"
"Canada","20170731 12:30:00","Industrial Product Price (MoM)","","","","1"
"Canada","20170731 12:30:00","Raw Material Price Index","","","","1"
"United States","20170731 13:45:00","Chicago Purchasing Managers' Index","","","","2"
"United States","20170731 14:00:00","Pending Home Sales (YoY)","","","","2"
"United States","20170731 14:00:00","Pending Home Sales (MoM)","","","","2"
"United States","20170731 14:00:00","Dallas Fed Manufacturing Business Index","","","","2"
"United States","20170731 15:00:00","Loan Officer Survey","","","","1"
"United States","20170731 15:30:00","3-Month Bill Auction","","","","1"
"United States","20170731 15:30:00","6-Month Bill Auction","","","","1"
"Australia","20170731 23:30:00","AiG Performance of Mfg Index","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"Switzerland","20170801 00:00:00","National Holiday","","","","0"
"Japan","20170801 00:30:00","Nikkei Manufacturing PMI","","","","1"
"China","20170801 01:45:00","Caixin Manufacturing PMI","","","","2"
"Australia","20170801 04:30:00","RBA Interest Rate Decision","","","","3"
"Australia","20170801 04:30:00","RBA Rate Statement","","","","3"
"Japan","20170801 05:00:00","Vehicle Sales (YoY)","","","","1"
"United Kingdom","20170801 06:00:00","Nationwide Housing Prices s.a (MoM)","","","","1"
"United Kingdom","20170801 06:00:00","Nationwide Housing Prices n.s.a (YoY)","","","","1"
"Australia","20170801 06:30:00","RBA Commodity Index SDR (YoY)","","","","1"
"Spain","20170801 07:15:00","Markit Manufacturing PMI","","","","1"
"Italy","20170801 07:45:00","Markit Manufacturing PMI","","","","1"
"France","20170801 07:50:00","Markit Manufacturing PMI","","","","1"
"Germany","20170801 07:55:00","Markit Manufacturing PMI","","","","2"
"Germany","20170801 08:00:00","Unemployment Change","","","","2"
"Germany","20170801 08:00:00","Unemployment Rate s.a.","","","","2"
"Greece","20170801 08:00:00","Markit Manufacturing PMI","","","","1"
"European Monetary Union","20170801 08:00:00","Markit Manufacturing PMI","","","","2"
"United Kingdom","20170801 08:30:00","Markit Manufacturing PMI","","","","2"
"United Kingdom","20170801 09:00:00","10-y Bond Auction","","","","1"
"European Monetary Union","20170801 09:00:00","Gross Domestic Product s.a. (YoY)","","","","3"
"European Monetary Union","20170801 09:00:00","Gross Domestic Product s.a. (QoQ)","","","","3"
"United States","20170801 12:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","","2"
"United States","20170801 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","","","2"
"United States","20170801 12:30:00","Personal Income (MoM)","","","","2"
"United States","20170801 12:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","","2"
"United States","20170801 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","","2"
"United States","20170801 12:30:00","Personal Spending","","","","2"
"United States","20170801 12:55:00","Redbook index (MoM)","","","","1"
"United States","20170801 12:55:00","Redbook index (YoY)","","","","1"
"Brazil","20170801 13:00:00","Industrial Output (MoM)","","","","1"
"Brazil","20170801 13:00:00","Industrial Output (YoY)","","","","1"
"Brazil","20170801 13:00:00","HSBC PMI Manufacturing","","","","1"
"Canada","20170801 13:30:00","Markit Manufacturing PMI","","","","2"
"United States","20170801 13:45:00","Markit Manufacturing PMI","","","","2"
"United States","20170801 14:00:00","ISM Prices Paid","","","","3"
"United States","20170801 14:00:00","ISM Manufacturing PMI","","","","3"
"United States","20170801 14:00:00","Construction Spending (MoM)","","","","2"
"New Zealand","20170801 14:00:00","GDT Price Index","","","","1"
"United States","20170801 15:30:00","4-Week Bill Auction","","","","1"
"United States","20170801 19:30:00","Total Vehicle Sales","","","","1"
"United States","20170801 20:30:00","API Weekly Crude Oil Stock","","","","1"
"New Zealand","20170801 21:45:00","Unemployment Rate","","","","2"
"New Zealand","20170801 21:45:00","Employment Change","","","","2"
"New Zealand","20170801 21:45:00","Participation Rate","","","","2"
"New Zealand","20170801 22:45:00","Labour cost index (YoY)","","","","1"
"New Zealand","20170801 22:45:00","Labour cost index (QoQ)","","","","1"
"United Kingdom","20170801 23:00:00","BRC Shop Price Index (YoY)","","","","1"
"Japan","20170801 23:50:00","Monetary Base (YoY)","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20170802 01:30:00","Building Permits (MoM)","","","","1"
"Australia","20170802 01:30:00","Building Permits (YoY)","","","","1"
"Japan","20170802 05:00:00","Consumer Confidence Index","","","","1"
"Switzerland","20170802 05:45:00","SECO Consumer Climate (3m)","","","","2"
"India","20170802 06:00:00","Reverse Repo Rate","","","","1"
"Spain","20170802 07:00:00","Unemployment Change","","","","1"
"European Monetary Union","20170802 07:00:00","Non-monetary policy's ECB meeting","","","","3"
"Switzerland","20170802 07:15:00","Real Retail Sales (YoY)","","","","2"
"Switzerland","20170802 07:30:00","SVME - Purchasing Managers' Index","","","","1"
"United Kingdom","20170802 08:30:00","PMI Construction","","","","2"
"India","20170802 09:00:00","RBI Interest Rate Decision (Repo Rate)","","","","1"
"European Monetary Union","20170802 09:00:00","Producer Price Index (MoM)","","","","1"
"European Monetary Union","20170802 09:00:00","Producer Price Index (YoY)","","","","2"
"Germany","20170802 09:30:00","10-y Bond Auction","","","","2"
"United States","20170802 11:00:00","MBA Mortgage Applications","","","","1"
"India","20170802 11:30:00","M3 Money Supply","","","","1"
"United States","20170802 12:15:00","ADP Employment Change","","","","2"
"United States","20170802 13:45:00","ISM NY index - Business Conditions","","","","1"
"United States","20170802 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20170802 16:00:00","FOMC Member Mester speech","","","","1"
"United States","20170802 19:30:00","FOMC Member Williams speech","","","","1"
"Australia","20170802 23:30:00","AiG Performance of Services Index","","","","1"
"Japan","20170802 23:50:00","Foreign bond investment","","","","2"
"Japan","20170802 23:50:00","Foreign investment in Japan stocks","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20170803 01:00:00","ANZ Commodity Price","","","","1"
"Australia","20170803 01:30:00","Trade Balance","","","","2"
"Australia","20170803 01:30:00","Imports","","","","2"
"Australia","20170803 01:30:00","Exports","","","","2"
"China","20170803 01:45:00","Caixin China Services PMI","","","","2"
"Russia","20170803 06:00:00","Purchasing Manager Index Services","","","","1"
"Spain","20170803 07:15:00","Markit Services PMI","","","","2"
"Italy","20170803 07:45:00","Markit Services PMI","","","","1"
"France","20170803 07:50:00","Markit Services PMI","","","","1"
"France","20170803 07:50:00","Markit PMI Composite","","","","1"
"Germany","20170803 07:55:00","Markit Services PMI","","","","1"
"Germany","20170803 07:55:00","Markit PMI Composite","","","","1"
"European Monetary Union","20170803 08:00:00","Economic Bulletin","","","","2"
"European Monetary Union","20170803 08:00:00","Markit PMI Composite","","","","2"
"European Monetary Union","20170803 08:00:00","Markit Services PMI","","","","2"
"United Kingdom","20170803 08:30:00","Markit Services PMI","","","","1"
"Spain","20170803 09:00:00","10-y Obligaciones Auction","","","","1"
"Spain","20170803 09:00:00","5-y Bond Auction","","","","1"
"France","20170803 09:00:00","10-y Bond Auction","","","","1"
"European Monetary Union","20170803 10:00:00","Retail Sales (MoM)","","","","1"
"European Monetary Union","20170803 10:00:00","Retail Sales (YoY)","","","","1"
"United Kingdom","20170803 11:00:00","BoE Asset Purchase Facility","","","","3"
"European Monetary Union","20170803 11:00:00","BoE Asset Purchase Facility","","","","2"
"United Kingdom","20170803 11:00:00","BoE Interest Rate Decision","","","","3"
"European Monetary Union","20170803 11:00:00","BoE Interest Rate Decision","","","","2"
"United Kingdom","20170803 11:00:00","Monetary Policy Summary","","","","3"
"European Monetary Union","20170803 11:00:00","Monetary Policy Summary","","","","2"
"United Kingdom","20170803 11:00:00","Bank of England Quarterly Inflation Report","","","","2"
"United Kingdom","20170803 11:00:00","BOE MPC Vote Unchanged","","","","3"
"European Monetary Union","20170803 11:00:00","BOE MPC Vote Unchanged","","","","2"
"United Kingdom","20170803 11:00:00","BOE MPC Vote Cut","","","","3"
"European Monetary Union","20170803 11:00:00","BOE MPC Vote Cut","","","","2"
"United Kingdom","20170803 11:00:00","BOE MPC Vote Hike","","","","3"
"European Monetary Union","20170803 11:00:00","BOE MPC Vote Hike","","","","2"
"United Kingdom","20170803 11:00:00","Bank of England Minutes","","","","3"
"European Monetary Union","20170803 11:00:00","Bank of England Minutes","","","","2"
"United States","20170803 11:30:00","Challenger Job Cuts (YoY)","","","","1"
"United Kingdom","20170803 11:30:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20170803 11:30:00","BOE's Governor Carney speech","","","","2"
"United States","20170803 12:30:00","Initial Jobless Claims","","","","2"
"United States","20170803 12:30:00","Continuing Jobless Claims","","","","2"
"Mexico","20170803 13:00:00","Consumer Confidence","","","","1"
"Mexico","20170803 13:00:00","Consumer Confidence s.a","","","","1"
"Russia","20170803 13:00:00","Central Bank Reserves $","","","","1"
"United States","20170803 13:45:00","Markit Services PMI","","","","2"
"United States","20170803 13:45:00","Markit PMI Composite","","","","2"
"United States","20170803 14:00:00","ISM Non-Manufacturing PMI","","","","2"
"United States","20170803 14:00:00","Factory Orders (MoM)","","","","2"
"United States","20170803 14:30:00","EIA Natural Gas Storage change","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"Japan","20170804 00:00:00","Labor Cash Earnings (YoY)","","","","1"
"Australia","20170804 01:30:00","Retail Sales s.a. (MoM)","","","","2"
"Australia","20170804 01:30:00","RBA Monetary Policy Statement","","","","3"
"Germany","20170804 06:00:00","Factory Orders s.a. (MoM)","","","","1"
"Germany","20170804 06:00:00","Factory Orders n.s.a. (YoY)","","","","1"
"Spain","20170804 07:00:00","Industrial Output Cal Adjusted (YoY)","","","","1"
"Brazil","20170804 08:00:00","Fipe's IPC Inflation","","","","1"
"Italy","20170804 09:00:00","Retail Sales n.s.a (YoY)","","","","1"
"Italy","20170804 09:00:00","Retail Sales s.a. (MoM)","","","","1"
"India","20170804 11:30:00","Bank Loan Growth","","","","1"
" USD"","20170804 11:30:00",""FX Reserves","","","","India"
"United States","20170804 12:30:00","Nonfarm Payrolls","","","","3"
"United States","20170804 12:30:00","Average Weekly Hours","","","","2"
"United States","20170804 12:30:00","Average Hourly Earnings (YoY)","","","","2"
"United States","20170804 12:30:00","Labor Force Participation Rate","","","","2"
"United States","20170804 12:30:00","Unemployment Rate","","","","3"
"United States","20170804 12:30:00","Average Hourly Earnings (MoM)","","","","1"
"United States","20170804 12:30:00","Trade Balance","","","","2"
"Canada","20170804 12:30:00","Imports","","","","1"
"Canada","20170804 12:30:00","Exports","","","","1"
"Canada","20170804 12:30:00","International Merchandise Trade","","","","1"
"Canada","20170804 12:30:00","Participation rate","","","","2"
"Canada","20170804 12:30:00","Net Change in Employment","","","","3"
"Canada","20170804 12:30:00","Unemployment Rate","","","","3"
"Russia","20170804 13:00:00","Consumer Price Index (MoM)","","","","1"
"Canada","20170804 14:00:00","Ivey Purchasing Managers Index","","","","2"
"Canada","20170804 14:00:00","Ivey Purchasing Managers Index s.a","","","","2"
"United States","20170804 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20170804 19:30:00","CFTC Oil NC net positions","","","","1"
"United States","20170804 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170804 19:30:00","CFTC USD NC net positions","","","","1"
"United Kingdom","20170804 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170804 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170804 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170804 19:30:00","CFTC AUD NC net positions","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20170806 23:30:00","AiG Performance of Construction Index","","","","2"
"Japan","20170806 23:50:00","JP Foreign Reserves","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"Canada","20170807 00:00:00","August Civic Holiday","","","","0"
"Australia","20170807 01:30:00","ANZ Job Advertisements","","","","1"
"China","20170807 02:00:00","Foreign Exchange Reserves (MoM)","","","","1"
"Japan","20170807 05:00:00","Coincident Index","","","","2"
"Japan","20170807 05:00:00","Leading Economic Index","","","","2"
"Germany","20170807 06:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","","1"
"Germany","20170807 06:00:00","Industrial Production s.a. (MoM)","","","","1"
"Switzerland","20170807 07:00:00","Foreign Currency Reserves","","","","1"
"Switzerland","20170807 07:15:00","Consumer Price Index (MoM)","","","","2"
"Switzerland","20170807 07:15:00","Consumer Price Index (YoY)","","","","2"
"United Kingdom","20170807 07:30:00","Halifax House Prices (3m/YoY)","","","","1"
"United Kingdom","20170807 07:30:00","Halifax House Prices (MoM)","","","","1"
"European Monetary Union","20170807 08:30:00","Sentix Investor Confidence","","","","1"
"United States","20170807 14:00:00","Labor Market Conditions Index","","","","2"
"United States","20170807 15:00:00","Loan Officer Survey","","","","1"
"United States","20170807 15:30:00","3-Month Bill Auction","","","","1"
"United States","20170807 15:30:00","6-Month Bill Auction","","","","1"
"United States","20170807 17:25:00","FOMC Member Kashkari Speech","","","","2"
"United States","20170807 19:00:00","Consumer Credit Change","","","","2"
"United Kingdom","20170807 23:01:00","BRC Like-For-Like Retail Sales (YoY)","","","","2"
"Japan","20170807 23:50:00","Bank lending (YoY)","","","","1"
"Japan","20170807 23:50:00","Current Account n.s.a.","","","","1"
"Japan","20170807 23:50:00","Trade Balance - BOP Basis","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"United States","20170808 00:00:00","OPEC meeting","","","","2"
"Australia","20170808 01:30:00","National Australia Bank's Business Confidence","","","","1"
"Australia","20170808 01:30:00","National Australia Bank's Business Conditions","","","","1"
"China","20170808 02:00:00","Imports (YoY)","","","","2"
"China","20170808 02:00:00","Trade Balance CNY","","","","2"
"China","20170808 02:00:00","Exports (YoY)","","","","2"
"China","20170808 02:00:00","Exports (YoY) CNY","","","","2"
"China","20170808 02:00:00","Imports (YoY) CNY","","","","2"
"China","20170808 02:00:00","Trade Balance USD","","","","2"
"Japan","20170808 05:00:00","Eco Watchers Survey: Outlook","","","","2"
"Japan","20170808 05:00:00","Eco Watchers Survey: Current","","","","2"
"Switzerland","20170808 05:45:00","Unemployment Rate s.a (MoM)","","","","2"
"Germany","20170808 06:00:00","Current Account n.s.a.","","","","2"
"Germany","20170808 06:00:00","Trade Balance s.a.","","","","2"
"Germany","20170808 06:00:00","Exports (MoM)","","","","2"
"Germany","20170808 06:00:00","Imports (MoM)","","","","2"
" EUR"","20170808 06:45:00",""Imports","","","","France"
"France","20170808 06:45:00","Trade Balance EUR","","","","1"
" EUR"","20170808 06:45:00",""Exports","","","","France"
"France","20170808 06:45:00","Current Account","","","","1"
"France","20170808 06:45:00","Budget","","","","1"
"Greece","20170808 09:00:00","Industrial Production (YoY)","","","","1"
"United States","20170808 10:00:00","NFIB Business Optimism Index","","","","1"
"United States","20170808 12:55:00","Redbook index (YoY)","","","","1"
"United States","20170808 12:55:00","Redbook index (MoM)","","","","1"
"United States","20170808 14:00:00","JOLTS Job Openings","","","","1"
"United States","20170808 14:00:00","IBD/TIPP Economic Optimism (MoM)","","","","1"
"United States","20170808 15:30:00","4-Week Bill Auction","","","","1"
"United States","20170808 17:00:00","3-Year Note Auction","","","","1"
"United States","20170808 20:30:00","API Weekly Crude Oil Stock","","","","1"
"Australia","20170808 22:35:00","RBA Assistant Governor Kent Speech","","","","2"
"Japan","20170808 23:50:00","Money Supply M2+CD (YoY)","","","","1"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20170809 00:30:00","Westpac Consumer Confidence","","","","2"
"China","20170809 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20170809 01:30:00","Consumer Price Index (MoM)","","","","2"
"China","20170809 01:30:00","Consumer Price Index (YoY)","","","","2"
"Australia","20170809 01:30:00","Investment Lending for Homes","","","","2"
"Australia","20170809 01:30:00","Home Loans","","","","2"
"Japan","20170809 06:00:00","Machine Tool Orders (YoY)","","","","1"
"Italy","20170809 08:00:00","Industrial Output s.a. (MoM)","","","","1"
"Italy","20170809 08:00:00","Industrial Output w.d.a (YoY)","","","","1"
"Greece","20170809 09:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"Greece","20170809 09:00:00","Consumer Price Index (YoY)","","","","1"
"United Kingdom","20170809 10:00:00","Inflation Report Hearings","","","","3"
"European Monetary Union","20170809 10:00:00","Inflation Report Hearings","","","","2"
"Portugal","20170809 10:00:00","Global Trade Balance","","","","1"
"Portugal","20170809 10:00:00","Unemployment Rate","","","","1"
"United States","20170809 11:00:00","MBA Mortgage Applications","","","","1"
"Brazil","20170809 12:00:00","IPCA Inflation","","","","1"
"Canada","20170809 12:15:00","Housing Starts s.a (YoY)","","","","2"
"United States","20170809 12:30:00","Unit Labor Costs","","","","2"
"United States","20170809 12:30:00","Nonfarm Productivity","","","","2"
"Canada","20170809 12:30:00","Building Permits (MoM)","","","","1"
"Mexico","20170809 13:00:00","Core Inflation","","","","1"
"Mexico","20170809 13:00:00","Headline Inflation","","","","1"
"Mexico","20170809 13:00:00","12-Month Inflation","","","","1"
"United States","20170809 14:00:00","Wholesale Inventories","","","","1"
"United States","20170809 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20170809 17:00:00","10-Year Note Auction","","","","1"
"New Zealand","20170809 21:00:00","RBNZ Rate Statement","","","","3"
"New Zealand","20170809 21:00:00","RBNZ Interest Rate Decision","","","","3"
"New Zealand","20170809 21:00:00",""Monetary Policy Statement "","","","","3"
"New Zealand","20170809 22:00:00","RBNZ Press Conference","","","","3"
"New Zealand","20170809 22:45:00","Electronic Card Retail Sales  (MoM)","","","","2"
"New Zealand","20170809 22:45:00","Electronic Card Retail Sales (YoY)","","","","2"
"United Kingdom","20170809 23:01:00","RICS Housing Price Balance","","","","2"
"Japan","20170809 23:50:00","Domestic Corporate Goods Price Index (MoM)","","","","1"
"Japan","20170809 23:50:00","Domestic Corporate Goods Price Index (YoY)","","","","1"
"Japan","20170809 23:50:00","Foreign bond investment","","","","2"
"Japan","20170809 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20170809 23:50:00","Machinery Orders (MoM)","","","","2"
"Japan","20170809 23:50:00","Machinery Orders (YoY)","","","","2"
"country","date","name","actual","consensus","previous","volatility"
"Australia","20170810 01:00:00","Consumer Inflation Expectation","","","","2"
"New Zealand","20170810 01:10:00","RBNZ Governor Wheeler Speech","","","","2"
"China","20170810 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20170810 02:00:00","New Loans","","","","1"
"Japan","20170810 04:30:00","Tertiary Industry Index (MoM)","","","","2"
"France","20170810 06:45:00","Industrial Output (MoM)","","","","1"
"Italy","20170810 08:00:00","Trade Balance EU","","","","1"
"Italy","20170810 08:00:00","Global Trade Balance","","","","1"
"United Kingdom","20170810 08:30:00","Manufacturing Production (MoM)","","","","2"
"United Kingdom","20170810 08:30:00","Industrial Production (YoY)","","","","2"
"United Kingdom","20170810 08:30:00","Industrial Production (MoM)","","","","2"
"United Kingdom","20170810 08:30:00","Manufacturing Production (YoY)","","","","2"
"United Kingdom","20170810 08:30:00","Goods Trade Balance","","","","1"
"United Kingdom","20170810 08:30:00","Total Trade Balance","","","","1"
"United Kingdom","20170810 08:30:00","Trade Balance; non-EU","","","","1"
"Greece","20170810 09:00:00","Unemployment Rate (MoM)","","","","1"
"Portugal","20170810 10:00:00","Global Trade Balance","","","","1"
"Portugal","20170810 10:00:00","Consumer Price Index (YoY)","","","","1"
"Portugal","20170810 10:00:00","Consumer Price Index (MoM)","","","","1"
"India","20170810 11:00:00","Trade Deficit Government","","","","1"
"United Kingdom","20170810 12:00:00","NIESR GDP Estimate (3M)","","","","2"
"United States","20170810 12:30:00","Producer Price Index (YoY)","","","","1"
"United States","20170810 12:30:00","Producer Price Index ex Food & Energy (YoY)","","","","1"
"United States","20170810 12:30:00","Producer Price Index ex Food & Energy (MoM)","","","","1"
